Hotel_ID,Hotel_Name,City,Hotel_Type,Star_Rating,Rooms,Base_Room_Rate
160983,Hotel_982,Dubai,Luxury,3,920,20271.27
160984,Hotel_983,London,Resort,3,1030,46986.72
160985,Hotel_984,Bengaluru,Resort,3,1130,46485.69
160986,Hotel_985,Singapore,Luxury,3,747,17511.66
160987,Hotel_986,Singapore,Boutique,4,354,12604.48
160988,Hotel_987,Goa,Budget,5,496,31335.66
160989,Hotel_988,Bengaluru,Budget,4,515,31799.32
160990,Hotel_989,Jaipur,Resort,4,126,18194.68
160991,Hotel_990,Delhi,Resort,4,801,39230.18
160992,Hotel_991,Bengaluru,Boutique,3,458,31091.47
160993,Hotel_992,Bengaluru,Boutique,4,255,12047.7
160994,Hotel_993,Goa,Resort,3,532,23843.84
160995,Hotel_994,Dubai,Luxury,3,1057,21680.64
160996,Hotel_995,Goa,Business,5,504,41777.36
160997,Hotel_996,Delhi,Luxury,2,515,5323.18
160998,Hotel_997,London,Budget,5,525,26446.17
160999,Hotel_998,Mumbai,Resort,3,238,22356.88
161000,Hotel_999,Mumbai,Boutique,4,730,11850.72
161001,Hotel_1000,Singapore,Resort,3,361,35514.57
161002,Hotel_1001,Delhi,Resort,4,303,16438.4
161003,Hotel_1002,London,Resort,5,117,36130.67
161004,Hotel_1003,London,Resort,3,385,6394.41
161005,Hotel_1004,Mumbai,Resort,3,1199,3201.47
161006,Hotel_1005,Delhi,Resort,3,1151,22589.53
161007,Hotel_1006,Bengaluru,Budget,3,756,40922.41
161008,Hotel_1007,Singapore,Resort,4,1028,48013.66
161009,Hotel_1008,Dubai,Luxury,3,614,42294.98
161010,Hotel_1009,Delhi,Luxury,4,499,28982.54
161011,Hotel_1010,Bengaluru,Resort,2,882,26184.68
161012,Hotel_1011,Singapore,Boutique,3,1199,3721.63
161013,Hotel_1012,Delhi,Boutique,2,788,15076.99
161014,Hotel_1013,Mumbai,Boutique,4,1084,12097.45
161015,Hotel_1014,Delhi,Resort,4,1149,23136.13
161016,Hotel_1015,Bengaluru,Business,2,404,36695.85
161017,Hotel_1016,Goa,Boutique,4,297,35532.06
161018,Hotel_1017,Delhi,Business,4,118,35538.42
161019,Hotel_1018,Mumbai,Resort,3,453,48368.99
161020,Hotel_1019,Bengaluru,Boutique,3,521,24410.44
161021,Hotel_1020,London,Resort,4,285,38794.33
161022,Hotel_1021,Delhi,Resort,4,395,41589.72
161023,Hotel_1022,Goa,Budget,4,458,12914.23
161024,Hotel_1023,Delhi,Business,2,348,10987.72
161025,Hotel_1024,Jaipur,Business,4,675,38979.8
161026,Hotel_1025,Jaipur,Business,2,40,11727.56
161027,Hotel_1026,Jaipur,Resort,4,659,36402.0
161028,Hotel_1027,Delhi,Budget,3,848,48190.41
161029,Hotel_1028,Mumbai,Resort,5,278,34492.21
161030,Hotel_1029,Goa,Resort,4,45,13284.43
161031,Hotel_1030,Jaipur,Budget,5,1068,45182.47
161032,Hotel_1031,Mumbai,Boutique,5,431,17688.53
161033,Hotel_1032,Bengaluru,Boutique,3,387,31818.82
161034,Hotel_1033,London,Business,4,467,31886.39
161035,Hotel_1034,Mumbai,Boutique,2,999,23619.04
161036,Hotel_1035,Bengaluru,Luxury,3,156,10130.12
161037,Hotel_1036,Mumbai,Business,4,1143,23965.28
161038,Hotel_1037,London,Luxury,4,714,19406.52
161039,Hotel_1038,London,Budget,2,955,18467.8
161040,Hotel_1039,Delhi,Resort,5,223,6021.61
161041,Hotel_1040,Delhi,Boutique,3,580,9502.78
161042,Hotel_1041,Singapore,Luxury,5,385,48394.75
161043,Hotel_1042,Delhi,Luxury,5,976,34122.03
161044,Hotel_1043,Delhi,Budget,5,1159,30941.2
161045,Hotel_1044,London,Budget,4,631,25824.31
161046,Hotel_1045,London,Boutique,2,550,36933.01
161047,Hotel_1046,Mumbai,Luxury,4,28,6044.8
161048,Hotel_1047,London,Luxury,3,1159,3606.35
161049,Hotel_1048,Dubai,Boutique,3,890,31430.52
161050,Hotel_1049,Delhi,Business,4,442,15457.89
161051,Hotel_1050,London,Business,4,455,37858.68
161052,Hotel_1051,Delhi,Luxury,3,993,43950.67
161053,Hotel_1052,London,Budget,3,666,34422.27
161054,Hotel_1053,Singapore,Luxury,4,573,26974.04
161055,Hotel_1054,Dubai,Business,5,739,18816.75
161056,Hotel_1055,Bengaluru,Boutique,3,37,41198.21
161057,Hotel_1056,Goa,Budget,4,779,43817.12
161058,Hotel_1057,Mumbai,Luxury,4,73,35188.2
161059,Hotel_1058,Bengaluru,Luxury,3,1006,45808.75
161060,Hotel_1059,Mumbai,Business,3,224,48301.51
161061,Hotel_1060,Delhi,Boutique,2,1009,17585.79
161062,Hotel_1061,Goa,Budget,4,181,4520.85
161063,Hotel_1062,Jaipur,Luxury,3,449,20353.36
161064,Hotel_1063,Bengaluru,Budget,3,275,2398.22
161065,Hotel_1064,Dubai,Business,4,725,33068.78
161066,Hotel_1065,Delhi,Resort,5,1042,28815.7
161067,Hotel_1066,Mumbai,Business,3,833,14172.84
161068,Hotel_1067,London,Budget,4,812,30950.97
161069,Hotel_1068,Delhi,Resort,4,779,18217.83
161070,Hotel_1069,Dubai,Business,3,247,49722.74
161071,Hotel_1070,Jaipur,Resort,5,461,45736.34
161072,Hotel_1071,London,Budget,3,277,46494.98
161073,Hotel_1072,Singapore,Budget,2,183,12148.56
161074,Hotel_1073,Delhi,Luxury,4,1137,47748.84
161075,Hotel_1074,Jaipur,Business,4,1122,35250.68
161076,Hotel_1075,London,Boutique,4,286,30450.88
161077,Hotel_1076,Jaipur,Business,2,774,33254.54
161078,Hotel_1077,Mumbai,Budget,2,124,17117.85
161079,Hotel_1078,London,Resort,2,889,17526.22
161080,Hotel_1079,Dubai,Resort,4,338,48481.71
161081,Hotel_1080,Singapore,Business,2,1018,11005.67
161082,Hotel_1081,Delhi,Luxury,2,609,8336.97
161083,Hotel_1082,Goa,Business,3,1170,33613.1
161084,Hotel_1083,Jaipur,Boutique,4,614,15434.74
161085,Hotel_1084,Jaipur,Luxury,4,815,24447.09
161086,Hotel_1085,Singapore,Luxury,4,927,9592.09
161087,Hotel_1086,Delhi,Luxury,4,694,37021.3
161088,Hotel_1087,London,Boutique,2,588,44093.08
161089,Hotel_1088,Jaipur,Luxury,2,654,22833.17
161090,Hotel_1089,Dubai,Business,5,1007,45973.17
161091,Hotel_1090,Singapore,Luxury,4,167,36479.3
161092,Hotel_1091,Mumbai,Boutique,5,73,21633.19
161093,Hotel_1092,Dubai,Budget,2,87,32999.2
161094,Hotel_1093,Bengaluru,Luxury,4,324,3327.14
161095,Hotel_1094,Dubai,Luxury,4,927,31933.99
161096,Hotel_1095,London,Resort,4,1079,44118.74
161097,Hotel_1096,Bengaluru,Business,3,136,27834.13
161098,Hotel_1097,Goa,Budget,3,705,2926.75
161099,Hotel_1098,Delhi,Budget,3,335,42680.93
161100,Hotel_1099,Goa,Business,2,1052,20552.29
161101,Hotel_1100,Jaipur,Business,4,632,34133.22
161102,Hotel_1101,Jaipur,Budget,3,646,26073.35
161103,Hotel_1102,Jaipur,Luxury,4,662,27758.48
161104,Hotel_1103,Delhi,Business,3,476,49016.94
161105,Hotel_1104,Jaipur,Budget,3,982,25016.24
161106,Hotel_1105,Mumbai,Boutique,4,526,26172.05
161107,Hotel_1106,Bengaluru,Resort,2,533,7446.64
161108,Hotel_1107,Goa,Budget,3,844,42099.08
161109,Hotel_1108,London,Luxury,3,899,39185.08
161110,Hotel_1109,Mumbai,Resort,4,1191,33764.87
161111,Hotel_1110,Delhi,Resort,4,896,47514.3
161112,Hotel_1111,Bengaluru,Business,5,836,20745.43
161113,Hotel_1112,Mumbai,Business,3,540,46205.85
161114,Hotel_1113,Goa,Budget,4,771,8361.01
161115,Hotel_1114,Delhi,Business,5,63,17017.92
161116,Hotel_1115,Mumbai,Business,3,1140,3791.57
161117,Hotel_1116,Jaipur,Business,5,559,36340.27
161118,Hotel_1117,London,Business,3,665,34677.35
161119,Hotel_1118,Bengaluru,Resort,3,165,6933.97
161120,Hotel_1119,Jaipur,Boutique,3,1116,32357.59
161121,Hotel_1120,Goa,Resort,5,1104,10038.11
161122,Hotel_1121,Dubai,Boutique,4,561,34934.13
161123,Hotel_1122,Goa,Luxury,3,156,44625.76
161124,Hotel_1123,London,Budget,3,997,13689.64
161125,Hotel_1124,Dubai,Boutique,5,977,43841.06
161126,Hotel_1125,Dubai,Resort,5,860,31365.74
161127,Hotel_1126,Dubai,Resort,2,1025,29223.78
161128,Hotel_1127,Bengaluru,Budget,4,399,28961.3
161129,Hotel_1128,Dubai,Boutique,2,84,6896.52
161130,Hotel_1129,Bengaluru,Luxury,3,1191,46366.92
161131,Hotel_1130,Singapore,Luxury,4,242,11303.83
161132,Hotel_1131,London,Resort,4,965,38688.41
161133,Hotel_1132,Goa,Budget,5,814,46088.81
161134,Hotel_1133,London,Business,5,1100,10974.9
161135,Hotel_1134,Singapore,Budget,3,1122,19635.22
161136,Hotel_1135,Dubai,Boutique,3,430,35247.61
161137,Hotel_1136,Singapore,Resort,3,621,48338.18
161138,Hotel_1137,Singapore,Resort,3,663,18201.46
161139,Hotel_1138,Jaipur,Resort,2,530,12947.01
161140,Hotel_1139,Bengaluru,Business,4,1116,42663.69
161141,Hotel_1140,Dubai,Business,2,1010,37477.87
161142,Hotel_1141,Singapore,Resort,3,50,37288.75
161143,Hotel_1142,Singapore,Business,5,863,40119.94
161144,Hotel_1143,Mumbai,Resort,2,762,11111.28
161145,Hotel_1144,Bengaluru,Resort,4,1162,17014.51
161146,Hotel_1145,Bengaluru,Boutique,5,756,9605.8
161147,Hotel_1146,Delhi,Business,4,372,40436.48
161148,Hotel_1147,Delhi,Budget,4,50,25442.1
161149,Hotel_1148,Mumbai,Business,4,352,9089.49
161150,Hotel_1149,Bengaluru,Resort,4,117,25446.47
161151,Hotel_1150,Singapore,Boutique,4,654,49762.96
161152,Hotel_1151,Mumbai,Business,4,662,5413.94
161153,Hotel_1152,Bengaluru,Luxury,4,1001,20415.04
161154,Hotel_1153,Delhi,Budget,4,69,21874.87
161155,Hotel_1154,London,Business,4,231,16875.1
161156,Hotel_1155,Dubai,Resort,5,745,43834.7
161157,Hotel_1156,Dubai,Boutique,4,204,15239.38
161158,Hotel_1157,London,Resort,4,225,9199.96
161159,Hotel_1158,Dubai,Business,2,20,42317.3
161160,Hotel_1159,Delhi,Business,3,38,17105.14
161161,Hotel_1160,Dubai,Luxury,3,108,19555.35
161162,Hotel_1161,Delhi,Resort,3,854,31133.06
161163,Hotel_1162,Delhi,Boutique,3,295,33238.0
161164,Hotel_1163,Goa,Budget,3,405,9711.27
161165,Hotel_1164,Dubai,Boutique,3,609,1702.11
161166,Hotel_1165,Mumbai,Business,5,356,15614.24
161167,Hotel_1166,Goa,Business,5,292,22163.96
161168,Hotel_1167,London,Luxury,3,769,35287.16
161169,Hotel_1168,Dubai,Luxury,4,530,29671.15
161170,Hotel_1169,Singapore,Boutique,5,410,18527.43
161171,Hotel_1170,Goa,Resort,4,656,22179.68
161172,Hotel_1171,Bengaluru,Budget,3,513,31481.14
161173,Hotel_1172,Bengaluru,Budget,5,1121,32888.3
161174,Hotel_1173,Dubai,Resort,2,306,43316.74
161175,Hotel_1174,Dubai,Budget,2,641,41977.53
161176,Hotel_1175,Goa,Boutique,4,99,34305.27
161177,Hotel_1176,Dubai,Boutique,4,97,9445.07
161178,Hotel_1177,Bengaluru,Boutique,4,256,12802.75
161179,Hotel_1178,Singapore,Boutique,4,867,31171.51
161180,Hotel_1179,Goa,Budget,4,683,18065.65
161181,Hotel_1180,Jaipur,Budget,2,85,1287.08
161182,Hotel_1181,Jaipur,Luxury,3,795,32034.56
161183,Hotel_1182,Delhi,Luxury,3,500,2881.64
161184,Hotel_1183,Singapore,Resort,3,377,19871.15
161185,Hotel_1184,Delhi,Business,4,430,37408.1
161186,Hotel_1185,Bengaluru,Boutique,4,369,32254.27
161187,Hotel_1186,Dubai,Resort,3,1013,23852.31
161188,Hotel_1187,Bengaluru,Boutique,5,157,19690.35
161189,Hotel_1188,Dubai,Budget,3,642,20917.58
161190,Hotel_1189,London,Budget,4,772,7136.45
161191,Hotel_1190,Jaipur,Boutique,5,87,17541.21
161192,Hotel_1191,Singapore,Business,4,1060,25455.84
161193,Hotel_1192,Delhi,Budget,5,338,46405.96
161194,Hotel_1193,Delhi,Resort,3,111,3570.22
161195,Hotel_1194,Jaipur,Boutique,5,143,16820.66
161196,Hotel_1195,Delhi,Budget,2,352,34934.58
161197,Hotel_1196,Dubai,Luxury,4,23,31478.25
161198,Hotel_1197,Bengaluru,Luxury,5,746,6064.05
161199,Hotel_1198,Singapore,Resort,3,1154,3660.86
161200,Hotel_1199,Singapore,Boutique,5,389,19535.09
161201,Hotel_1200,Jaipur,Boutique,3,572,42000.73
161202,Hotel_1201,Singapore,Budget,4,590,31475.09
161203,Hotel_1202,Mumbai,Boutique,5,559,15850.38
161204,Hotel_1203,Singapore,Luxury,3,477,49105.1
161205,Hotel_1204,Delhi,Budget,2,946,7619.92
161206,Hotel_1205,Delhi,Business,5,304,13865.51
161207,Hotel_1206,Jaipur,Budget,4,696,46410.19
161208,Hotel_1207,Jaipur,Resort,3,383,23948.96
161209,Hotel_1208,Singapore,Luxury,4,775,32396.19
161210,Hotel_1209,Dubai,Business,4,552,15365.17
161211,Hotel_1210,Dubai,Resort,3,126,35158.38
161212,Hotel_1211,Dubai,Boutique,3,41,45987.52
161213,Hotel_1212,Goa,Boutique,5,423,27535.19
161214,Hotel_1213,Delhi,Business,4,473,47912.67
161215,Hotel_1214,Jaipur,Boutique,5,758,41656.31
161216,Hotel_1215,London,Luxury,5,690,13776.05
161217,Hotel_1216,Bengaluru,Business,2,433,40895.87
161218,Hotel_1217,London,Luxury,4,316,49990.17
161219,Hotel_1218,Mumbai,Business,2,833,3748.79
161220,Hotel_1219,Dubai,Boutique,3,455,15553.98
161221,Hotel_1220,Goa,Resort,2,61,33400.86
161222,Hotel_1221,Mumbai,Luxury,5,512,35116.64
161223,Hotel_1222,Mumbai,Resort,3,481,27945.09
161224,Hotel_1223,Jaipur,Luxury,4,468,12425.96
161225,Hotel_1224,London,Luxury,4,120,47850.09
161226,Hotel_1225,Goa,Luxury,2,161,10673.25
161227,Hotel_1226,Jaipur,Boutique,2,232,42188.09
161228,Hotel_1227,London,Luxury,5,994,2667.59
161229,Hotel_1228,Singapore,Luxury,4,311,4884.4
161230,Hotel_1229,Delhi,Business,2,882,37188.05
161231,Hotel_1230,Singapore,Business,3,675,2737.89
161232,Hotel_1231,Dubai,Luxury,4,778,2354.15
161233,Hotel_1232,Delhi,Boutique,5,731,42494.49
161234,Hotel_1233,Bengaluru,Boutique,5,552,26272.88
161235,Hotel_1234,Mumbai,Resort,3,504,22088.02
161236,Hotel_1235,Mumbai,Business,3,315,44024.94
161237,Hotel_1236,London,Resort,4,1063,41145.1
161238,Hotel_1237,Mumbai,Boutique,4,25,8925.96
161239,Hotel_1238,Bengaluru,Business,2,36,11687.14
161240,Hotel_1239,Singapore,Business,3,177,8693.83
161241,Hotel_1240,Jaipur,Budget,3,25,16301.41
161242,Hotel_1241,Bengaluru,Boutique,5,1000,2568.91
161243,Hotel_1242,Delhi,Budget,3,909,14785.23
161244,Hotel_1243,Jaipur,Boutique,3,1010,12220.48
161245,Hotel_1244,Singapore,Resort,4,73,9122.78
161246,Hotel_1245,London,Boutique,3,407,36809.76
161247,Hotel_1246,Bengaluru,Luxury,3,326,36364.54
161248,Hotel_1247,Singapore,Budget,3,82,44956.79
161249,Hotel_1248,Goa,Boutique,5,804,12643.77
161250,Hotel_1249,Dubai,Business,2,293,14425.75
161251,Hotel_1250,Goa,Resort,2,817,13364.36
161252,Hotel_1251,Goa,Luxury,5,435,24625.7
161253,Hotel_1252,Mumbai,Business,4,729,22652.86
161254,Hotel_1253,Mumbai,Resort,3,334,3395.56
161255,Hotel_1254,Dubai,Budget,3,445,35586.5
161256,Hotel_1255,Singapore,Budget,5,319,21891.2
161257,Hotel_1256,Bengaluru,Budget,4,959,26342.21
161258,Hotel_1257,Dubai,Business,5,326,21202.25
161259,Hotel_1258,Dubai,Boutique,4,819,32224.63
161260,Hotel_1259,Dubai,Budget,5,614,48552.48
161261,Hotel_1260,Goa,Resort,2,1167,22441.0
161262,Hotel_1261,Goa,Luxury,4,1073,42716.03
161263,Hotel_1262,Bengaluru,Luxury,3,886,24649.05
161264,Hotel_1263,London,Budget,5,895,45695.13
161265,Hotel_1264,Goa,Luxury,3,1172,45630.58
161266,Hotel_1265,Goa,Budget,3,900,18147.1
161267,Hotel_1266,Singapore,Luxury,5,961,19471.22
161268,Hotel_1267,Jaipur,Budget,3,459,22216.24
161269,Hotel_1268,Mumbai,Budget,3,718,2450.48
161270,Hotel_1269,Goa,Budget,2,70,34159.16
161271,Hotel_1270,Jaipur,Resort,3,229,49834.84
161272,Hotel_1271,London,Luxury,3,351,13718.94
161273,Hotel_1272,Bengaluru,Budget,3,48,47372.82
161274,Hotel_1273,Dubai,Business,3,639,18684.26
161275,Hotel_1274,Singapore,Business,2,246,39755.07
161276,Hotel_1275,Delhi,Boutique,3,289,15260.15
161277,Hotel_1276,Goa,Resort,4,1124,17083.04
161278,Hotel_1277,Delhi,Business,3,511,41622.0
161279,Hotel_1278,Mumbai,Business,4,482,48552.89
161280,Hotel_1279,Singapore,Business,4,389,39998.94
161281,Hotel_1280,Mumbai,Resort,4,71,48213.55
161282,Hotel_1281,London,Luxury,3,305,46723.34
161283,Hotel_1282,Mumbai,Business,5,902,38105.46
161284,Hotel_1283,Mumbai,Boutique,4,732,20412.45
161285,Hotel_1284,London,Luxury,3,1057,36929.66
161286,Hotel_1285,Singapore,Budget,3,686,40130.49
161287,Hotel_1286,Goa,Business,4,555,31909.11
161288,Hotel_1287,London,Business,3,693,7520.85
161289,Hotel_1288,Jaipur,Boutique,3,891,18488.92
161290,Hotel_1289,Mumbai,Budget,5,321,34068.31
161291,Hotel_1290,Dubai,Budget,4,907,47453.42
161292,Hotel_1291,Bengaluru,Business,4,840,29262.69
161293,Hotel_1292,Singapore,Luxury,3,866,12105.78
161294,Hotel_1293,London,Luxury,4,635,33122.75
161295,Hotel_1294,Dubai,Resort,3,366,22196.05
161296,Hotel_1295,Jaipur,Boutique,3,873,11236.1
161297,Hotel_1296,Mumbai,Resort,4,403,40761.01
161298,Hotel_1297,Goa,Boutique,3,983,32157.97
161299,Hotel_1298,Mumbai,Resort,5,276,38731.92
161300,Hotel_1299,London,Budget,4,416,40473.29
161301,Hotel_1300,Delhi,Resort,4,916,28998.15
161302,Hotel_1301,Jaipur,Business,5,512,39541.68
161303,Hotel_1302,Jaipur,Business,4,516,25058.46
161304,Hotel_1303,Jaipur,Budget,3,491,29632.82
161305,Hotel_1304,Bengaluru,Boutique,2,116,35334.42
161306,Hotel_1305,Mumbai,Business,4,973,22366.98
161307,Hotel_1306,Dubai,Business,3,291,26966.56
161308,Hotel_1307,Goa,Business,3,117,19018.4
161309,Hotel_1308,Delhi,Resort,2,1085,21283.46
161310,Hotel_1309,Bengaluru,Budget,3,348,4047.96
161311,Hotel_1310,Bengaluru,Boutique,3,440,23836.43
161312,Hotel_1311,Singapore,Resort,3,771,35357.76
161313,Hotel_1312,London,Luxury,2,587,2648.54
161314,Hotel_1313,Delhi,Luxury,3,592,37363.16
161315,Hotel_1314,Delhi,Luxury,4,1019,4410.65
161316,Hotel_1315,Goa,Luxury,3,162,36412.85
161317,Hotel_1316,London,Luxury,4,984,17492.34
161318,Hotel_1317,London,Boutique,3,235,49572.54
161319,Hotel_1318,Mumbai,Business,3,1162,33764.7
161320,Hotel_1319,Bengaluru,Business,4,1187,24324.64
161321,Hotel_1320,Singapore,Luxury,3,786,43683.26
161322,Hotel_1321,London,Resort,2,89,15530.4
161323,Hotel_1322,Goa,Budget,3,317,19183.34
161324,Hotel_1323,Goa,Budget,4,1090,4878.05
161325,Hotel_1324,Bengaluru,Boutique,4,380,39095.28
161326,Hotel_1325,Goa,Budget,4,233,28438.4
161327,Hotel_1326,Dubai,Boutique,2,348,46161.26
161328,Hotel_1327,Singapore,Business,2,722,15775.48
161329,Hotel_1328,London,Business,3,1127,23151.74
161330,Hotel_1329,Mumbai,Resort,4,852,24914.98
161331,Hotel_1330,Jaipur,Resort,2,1056,48298.45
161332,Hotel_1331,Delhi,Resort,4,1190,39901.69
161333,Hotel_1332,Bengaluru,Boutique,3,869,39560.22
161334,Hotel_1333,Mumbai,Budget,2,991,11794.6
161335,Hotel_1334,Singapore,Budget,3,129,1703.28
161336,Hotel_1335,Bengaluru,Business,4,32,42343.2
161337,Hotel_1336,London,Budget,2,929,20269.04
161338,Hotel_1337,Mumbai,Luxury,4,752,44605.82
161339,Hotel_1338,Delhi,Boutique,5,669,1340.62
161340,Hotel_1339,Singapore,Budget,4,1130,33103.01
161341,Hotel_1340,Delhi,Resort,3,521,49957.43
161342,Hotel_1341,Mumbai,Resort,4,234,48447.95
161343,Hotel_1342,Singapore,Budget,5,1093,12098.52
161344,Hotel_1343,Goa,Resort,3,807,38011.29
161345,Hotel_1344,Dubai,Luxury,4,922,47579.83
161346,Hotel_1345,Delhi,Resort,4,352,13619.35
161347,Hotel_1346,Goa,Business,2,701,10221.2
161348,Hotel_1347,Goa,Budget,4,647,13361.21
161349,Hotel_1348,Bengaluru,Business,3,952,14978.46
161350,Hotel_1349,Jaipur,Budget,3,220,48060.52
161351,Hotel_1350,Singapore,Budget,4,646,4674.31
161352,Hotel_1351,Bengaluru,Luxury,4,1020,32553.52
161353,Hotel_1352,Singapore,Resort,2,759,39121.36
161354,Hotel_1353,Singapore,Boutique,4,125,19214.76
161355,Hotel_1354,Delhi,Luxury,5,335,36056.35
161356,Hotel_1355,Dubai,Business,5,906,3851.18
161357,Hotel_1356,Mumbai,Budget,3,305,12445.46
161358,Hotel_1357,Delhi,Resort,4,538,34692.08
161359,Hotel_1358,Delhi,Boutique,2,258,21182.3
161360,Hotel_1359,Jaipur,Budget,3,743,30419.05
161361,Hotel_1360,Singapore,Resort,2,40,32509.01
161362,Hotel_1361,Mumbai,Resort,5,1000,29453.04
161363,Hotel_1362,London,Luxury,4,777,41936.9
161364,Hotel_1363,Bengaluru,Budget,2,557,48876.1
161365,Hotel_1364,Jaipur,Luxury,4,685,28341.28
161366,Hotel_1365,Singapore,Luxury,3,954,21391.45
161367,Hotel_1366,Goa,Luxury,3,61,23928.82
161368,Hotel_1367,Mumbai,Resort,3,352,43884.72
161369,Hotel_1368,Dubai,Boutique,3,950,24073.05
161370,Hotel_1369,Jaipur,Boutique,3,802,1301.62
161371,Hotel_1370,Delhi,Luxury,4,797,14934.73
161372,Hotel_1371,Dubai,Luxury,3,31,31173.91
161373,Hotel_1372,Mumbai,Business,4,1154,14830.35
161374,Hotel_1373,London,Boutique,5,70,44908.56
161375,Hotel_1374,Bengaluru,Boutique,4,319,38674.07
161376,Hotel_1375,Goa,Luxury,2,763,5415.9
161377,Hotel_1376,Goa,Business,4,861,17319.98
161378,Hotel_1377,London,Budget,4,426,24583.91
161379,Hotel_1378,Goa,Budget,3,876,18046.65
161380,Hotel_1379,Delhi,Boutique,4,161,6799.37
161381,Hotel_1380,Goa,Luxury,4,557,4629.03
161382,Hotel_1381,Singapore,Business,4,306,17316.85
161383,Hotel_1382,Goa,Resort,4,922,39063.71
161384,Hotel_1383,Jaipur,Luxury,2,522,7754.78
161385,Hotel_1384,London,Luxury,3,154,27430.2
161386,Hotel_1385,Singapore,Business,5,1090,22489.29
161387,Hotel_1386,Dubai,Budget,2,782,3051.51
161388,Hotel_1387,Jaipur,Resort,3,274,7874.44
161389,Hotel_1388,Delhi,Resort,3,253,18582.91
161390,Hotel_1389,Dubai,Business,5,254,25362.82
161391,Hotel_1390,Bengaluru,Business,4,1070,24971.07
161392,Hotel_1391,Mumbai,Luxury,3,98,19134.1
161393,Hotel_1392,Bengaluru,Resort,4,821,1443.25
161394,Hotel_1393,Delhi,Resort,4,885,24749.09
161395,Hotel_1394,Goa,Luxury,4,1108,22291.82
161396,Hotel_1395,Bengaluru,Boutique,4,116,3324.28
161397,Hotel_1396,Delhi,Resort,5,101,43627.05
161398,Hotel_1397,Singapore,Business,4,511,9213.23
161399,Hotel_1398,Jaipur,Business,2,902,2752.1
161400,Hotel_1399,London,Business,5,643,45618.19
161401,Hotel_1400,Jaipur,Business,4,634,32664.17
161402,Hotel_1401,Mumbai,Business,2,1067,46949.3
161403,Hotel_1402,Jaipur,Resort,4,790,32932.06
161404,Hotel_1403,Mumbai,Luxury,3,395,12848.95
161405,Hotel_1404,Mumbai,Luxury,3,136,23176.13
161406,Hotel_1405,Mumbai,Budget,4,361,31912.86
161407,Hotel_1406,Goa,Boutique,3,254,22509.49
161408,Hotel_1407,London,Luxury,3,359,46707.15
161409,Hotel_1408,Bengaluru,Boutique,5,317,16151.97
161410,Hotel_1409,Bengaluru,Luxury,4,492,6659.13
161411,Hotel_1410,Jaipur,Boutique,3,396,17059.89
161412,Hotel_1411,Delhi,Boutique,4,1124,7873.02
161413,Hotel_1412,Singapore,Resort,2,1043,26623.51
161414,Hotel_1413,Bengaluru,Budget,4,406,41357.56
161415,Hotel_1414,Mumbai,Boutique,3,987,45455.39
161416,Hotel_1415,Singapore,Business,4,302,40688.58
161417,Hotel_1416,Delhi,Budget,4,1132,9987.98
161418,Hotel_1417,Jaipur,Budget,4,816,6123.16
161419,Hotel_1418,Bengaluru,Boutique,4,916,7861.12
161420,Hotel_1419,Bengaluru,Resort,3,273,9291.79
161421,Hotel_1420,Singapore,Boutique,3,695,41933.02
161422,Hotel_1421,Singapore,Boutique,4,129,33498.81
161423,Hotel_1422,Bengaluru,Boutique,4,429,49953.5
161424,Hotel_1423,Goa,Resort,4,385,24226.18
161425,Hotel_1424,Goa,Budget,4,1134,26846.23
161426,Hotel_1425,Jaipur,Boutique,2,988,39776.6
161427,Hotel_1426,Singapore,Budget,3,570,46358.63
161428,Hotel_1427,Delhi,Boutique,5,537,48763.84
161429,Hotel_1428,Delhi,Business,3,1023,26050.07
161430,Hotel_1429,London,Resort,5,661,28584.1
161431,Hotel_1430,Delhi,Boutique,3,1090,35522.96
161432,Hotel_1431,Bengaluru,Business,3,971,5525.73
161433,Hotel_1432,Singapore,Boutique,4,1007,12356.03
161434,Hotel_1433,Singapore,Business,3,530,38673.22
161435,Hotel_1434,London,Luxury,4,415,37764.86
161436,Hotel_1435,Jaipur,Luxury,3,41,49102.27
161437,Hotel_1436,London,Budget,4,821,24729.64
161438,Hotel_1437,Delhi,Budget,3,854,11736.06
161439,Hotel_1438,London,Luxury,5,525,40849.73
161440,Hotel_1439,Jaipur,Luxury,4,607,35715.15
161441,Hotel_1440,Dubai,Business,2,548,4455.95
161442,Hotel_1441,Delhi,Boutique,3,821,22719.78
161443,Hotel_1442,Delhi,Boutique,2,391,36342.72
161444,Hotel_1443,London,Luxury,2,686,21947.38
161445,Hotel_1444,London,Luxury,4,1050,15518.36
161446,Hotel_1445,London,Budget,4,472,35396.11
161447,Hotel_1446,Goa,Resort,4,953,46703.24
161448,Hotel_1447,Bengaluru,Resort,3,579,25325.58
161449,Hotel_1448,Goa,Luxury,3,45,40446.13
161450,Hotel_1449,Bengaluru,Business,3,448,29501.25
161451,Hotel_1450,Jaipur,Luxury,2,338,40039.34
161452,Hotel_1451,Mumbai,Budget,3,232,48242.92
161453,Hotel_1452,Mumbai,Budget,3,617,18428.43
161454,Hotel_1453,Dubai,Luxury,3,157,41059.33
161455,Hotel_1454,Jaipur,Budget,4,1110,41289.17
161456,Hotel_1455,Jaipur,Business,2,1180,10781.95
161457,Hotel_1456,Delhi,Business,4,36,35905.33
