Channel_ID,Channel_Name,Campaign_Date,Spend,Impressions,Clicks,Bookings_Attributed
230787,OTA,2024-01-10 19:12:43,577249.9,646378,439513,15978
230788,Email,2024-09-26 15:15:00,405212.39,9650748,240800,13737
230789,Direct,2023-10-24 22:39:19,995742.58,398107,126600,14493
230790,Direct,2023-02-14 09:03:48,749692.44,3862440,194251,19990
230791,Affiliate,2023-11-24 09:32:18,853139.22,8064171,367326,14708
230792,Google Ads,2023-12-26 18:18:39,442207.38,2745619,384967,1046
230793,Google Ads,2024-02-22 08:46:14,612842.52,2184728,286938,27740
230794,Email,2025-01-28 04:39:47,8002.54,8286522,3209,7927
230795,Google Ads,2023-02-14 07:29:44,234823.31,2176231,394628,28479
230796,Google Ads,2023-02-08 07:33:36,577945.34,1869744,466924,9845
230797,OTA,2023-06-16 18:17:29,267641.75,9147395,175837,28425
230798,Meta,2023-12-23 08:31:28,143938.07,249890,252752,7914
230799,Affiliate,2023-07-24 08:48:22,181019.64,4467964,416757,8226
230800,Google Ads,2025-11-25 12:02:35,695473.15,235516,240071,11409
230801,Google Ads,2024-05-08 18:40:47,206606.64,6309672,385875,11433
230802,Affiliate,2025-03-09 01:15:46,988599.88,1586882,328981,16722
230803,Google Ads,2023-03-03 01:42:09,272607.16,7667608,41895,2218
230804,Google Ads,2024-08-01 21:36:22,592688.49,5834515,6105,10437
230805,Email,2025-10-03 14:29:22,22011.31,1183536,148700,9826
230806,Email,2023-06-09 01:05:39,106099.79,2727807,366228,27286
230807,OTA,2025-09-07 18:39:37,66354.07,5263012,222361,26900
230808,Direct,2025-07-30 00:08:18,675991.75,355109,472105,27147
230809,Meta,2024-05-23 03:40:46,428967.26,5619181,491469,27287
230810,Google Ads,2025-04-16 02:14:48,599084.73,107081,67570,8096
230811,Email,2025-04-06 20:43:20,528531.23,7191440,62498,22550
230812,Google Ads,2024-06-24 20:46:46,784879.07,5841701,950,14453
230813,Meta,2024-08-13 12:15:06,858257.18,7646426,406091,21971
230814,Affiliate,2023-01-03 10:23:34,391860.22,8524214,299942,2769
230815,Direct,2025-10-11 05:56:00,545893.03,780281,328692,14807
230816,Meta,2024-07-07 08:41:09,81061.12,6203630,133226,17606
230817,OTA,2025-08-11 04:46:16,861101.56,1819167,8925,18808
230818,Direct,2025-11-21 22:10:28,585082.97,5134559,42612,29867
230819,Direct,2025-08-02 21:40:05,490209.75,6457858,140808,15974
230820,Google Ads,2024-03-12 01:33:08,61251.11,2933057,94424,22647
230821,Affiliate,2023-01-05 01:10:12,625615.88,3567674,195486,1258
230822,Meta,2023-07-17 03:00:18,546502.91,1881881,272679,9994
230823,Google Ads,2025-10-02 00:48:39,811821.66,897411,373369,10273
230824,Direct,2024-11-05 17:36:27,886268.77,7324645,203550,29010
230825,OTA,2024-11-29 00:07:56,426855.32,8076273,430710,7672
230826,Email,2023-11-30 23:20:17,383693.11,2563539,275044,6422
230827,Direct,2023-05-13 04:30:44,839403.01,679642,27429,9833
230828,Meta,2023-12-21 07:19:43,664159.49,2747663,411873,2869
230829,Direct,2024-09-25 21:17:21,985364.01,4470700,375837,6959
230830,Email,2024-12-01 23:26:14,591210.78,5387775,158687,208
230831,Email,2024-03-15 06:04:30,134471.44,505612,401807,9949
230832,Direct,2024-02-14 11:32:18,761425.69,6308342,35063,15956
230833,Direct,2023-06-05 11:58:39,835652.58,3709136,177579,23904
230834,Meta,2024-09-13 18:17:34,856162.89,4919735,45742,24580
230835,OTA,2025-04-21 09:12:08,766726.75,2942076,251146,10064
230836,Google Ads,2023-03-16 00:20:02,667475.68,3277146,277756,20366
230837,Meta,2023-07-16 02:16:45,665620.1,733896,179064,23862
230838,OTA,2023-01-22 06:15:54,720889.53,8196545,452321,10764
230839,Meta,2024-01-27 04:34:00,794944.45,9914703,315288,24667
230840,Meta,2024-01-08 05:15:47,439541.51,7155477,457991,27368
230841,Google Ads,2025-04-03 02:50:53,763356.78,9621116,482499,4327
230842,Affiliate,2024-02-03 14:35:33,189392.35,3296418,168209,29130
230843,Email,2025-03-15 08:35:15,85168.74,308103,487224,17321
230844,Google Ads,2024-06-26 06:33:35,729227.29,2992544,29262,21292
230845,Affiliate,2023-01-17 04:59:13,751097.92,1053334,200157,18463
230846,Direct,2024-10-25 07:19:54,150632.32,3628594,487091,21757
230847,Meta,2024-09-09 19:56:50,699019.68,8070517,496734,6456
230848,Meta,2023-11-06 23:09:07,344927.97,3158648,368322,6702
230849,Direct,2024-07-28 17:27:12,458552.1,258411,1646,885
230850,Direct,2023-11-07 05:22:27,794051.65,7963268,116586,6513
230851,Affiliate,2024-04-29 09:01:58,608279.88,5511842,466795,28681
230852,Direct,2024-03-22 08:59:59,201638.75,8541288,450481,5339
230853,Google Ads,2023-04-27 23:30:12,97113.03,4755201,384035,4990
230854,Google Ads,2025-05-15 03:26:53,174710.68,4809418,223759,7785
230855,Email,2025-02-18 08:28:22,968935.14,9578079,247589,19914
230856,Google Ads,2023-03-23 01:11:16,774783.32,3114758,25291,14776
230857,Meta,2024-06-11 21:20:25,160876.16,5043715,310439,17600
230858,Direct,2025-12-12 00:23:51,511042.93,4156686,239650,3513
230859,Direct,2023-03-11 09:22:10,567866.23,6828467,175641,15904
230860,Email,2023-07-01 21:48:00,354247.83,9411506,497338,25559
230861,Direct,2024-10-20 21:16:05,774474.1,8430358,68604,18359
230862,Email,2023-04-24 02:56:09,349719.88,8806272,109928,21519
230863,Affiliate,2023-07-05 19:29:59,748943.12,7784687,450958,26503
230864,OTA,2023-01-30 14:56:44,64839.42,82430,411579,5113
230865,Direct,2024-08-20 20:34:33,54858.88,9750448,408964,18425
230866,Affiliate,2023-05-23 01:54:24,870143.25,3718381,222112,25574
230867,Google Ads,2023-02-11 12:43:04,329197.79,6559037,359447,4004
230868,Google Ads,2023-03-14 17:07:28,178359.05,2339832,141204,11040
230869,Meta,2023-08-05 12:21:31,139605.94,3191496,312176,28593
230870,Affiliate,2025-08-16 08:27:25,204426.95,7442304,451998,11953
230871,Direct,2023-06-13 07:20:44,513287.39,9329451,59957,21870
230872,Google Ads,2024-09-26 15:01:46,560030.53,3469334,313700,3546
230873,OTA,2023-07-06 02:05:40,906882.46,2737378,251350,29425
230874,Direct,2023-04-04 11:15:36,96005.12,3209197,498375,20859
230875,Email,2024-02-02 14:42:13,309192.08,5008029,366167,8990
230876,OTA,2024-06-09 15:17:54,348315.42,6094388,239315,12775
230877,OTA,2023-05-29 22:51:03,60142.23,778527,423807,4643
230878,Meta,2023-01-13 03:06:57,571794.69,4399425,98803,3975
230879,Direct,2025-06-22 07:03:45,690085.39,9667522,266425,4506
230880,Google Ads,2023-09-04 20:53:14,173586.46,396711,165090,1827
230881,Email,2024-10-31 15:21:43,557693.78,4101965,68228,25287
230882,Affiliate,2024-12-23 22:36:42,821246.47,3257902,320900,26618
230883,Email,2024-03-31 13:35:04,803726.08,3269068,365807,26663
230884,Meta,2024-11-03 04:08:40,259475.13,6644836,92297,14868
230885,Google Ads,2025-05-05 18:16:32,720369.15,2343095,18326,23711
230886,Direct,2024-10-24 03:22:01,534343.99,5369343,60628,24519
230887,Direct,2025-02-22 19:11:54,13805.21,5515172,234799,20351
230888,Direct,2024-05-26 15:42:22,924825.15,2781531,351526,3716
230889,OTA,2025-04-21 05:01:49,311708.41,5594127,4285,11937
230890,OTA,2025-03-03 23:37:55,285676.37,1394983,400593,11076
230891,OTA,2024-05-08 10:01:19,821952.2,3265951,324992,11512
230892,Email,2023-09-22 07:38:29,398352.35,5312906,427974,29609
230893,Affiliate,2023-10-24 02:52:31,816749.54,4364509,188812,21052
230894,Google Ads,2024-10-11 10:37:24,252660.79,5640288,288404,16437
230895,Direct,2024-08-15 19:46:23,912794.08,1184403,483348,10372
230896,Affiliate,2025-08-29 18:06:14,692493.51,3033057,425168,16112
230897,Email,2024-07-12 04:29:19,508009.33,6876700,442323,3585
230898,Google Ads,2025-01-11 05:02:30,219047.7,4335583,423900,13618
230899,Affiliate,2023-07-10 17:55:48,225282.91,5572818,50797,9602
230900,Affiliate,2025-01-26 06:11:45,547262.49,4848149,97256,8584
230901,OTA,2024-03-30 21:29:37,500679.89,8781178,258448,5935
230902,Meta,2023-08-25 04:49:59,266957.92,6529864,303248,9199
230903,Google Ads,2025-08-27 05:02:07,365851.85,3630341,183535,2746
230904,Google Ads,2024-08-12 02:14:08,175417.61,3716549,136279,29420
230905,Direct,2024-12-24 04:26:23,283304.68,894114,137812,28179
230906,Meta,2025-10-05 07:41:38,76329.89,1401621,456379,27779
230907,Affiliate,2024-07-21 13:30:14,555612.4,9557797,416706,10087
230908,Direct,2023-09-01 23:57:35,924563.55,3954842,434665,13712
230909,OTA,2023-05-11 03:03:13,834251.81,661027,18412,11993
230910,OTA,2024-11-03 13:13:23,538090.84,8791332,316652,12451
230911,Direct,2023-08-30 17:23:01,981056.0,8786924,418561,19543
230912,Affiliate,2023-06-12 23:55:52,847789.41,2269503,229266,18041
230913,Affiliate,2025-11-02 13:31:00,276598.68,4303071,419662,28332
230914,Google Ads,2023-06-12 12:20:32,641772.63,4721649,40120,10570
230915,Affiliate,2023-10-29 19:19:51,187498.14,4621653,410165,8003
230916,Direct,2024-08-30 05:04:32,185774.37,4606654,348206,11121
230917,Direct,2024-01-12 23:46:30,337141.13,7772216,13085,19348
230918,OTA,2024-09-06 07:21:30,630240.59,5098120,396223,26262
230919,Direct,2025-08-01 02:09:23,465917.43,4541858,486175,23143
230920,Affiliate,2023-06-16 08:13:36,717343.47,9304733,462366,12615
230921,Direct,2025-01-18 08:45:36,511441.95,9980122,198227,18792
230922,Direct,2024-12-01 17:33:13,780155.08,5007969,301838,24220
230923,OTA,2023-07-29 13:02:27,147737.22,3749246,36092,23042
230924,Meta,2023-02-01 08:20:50,329281.38,6021018,447047,24894
230925,Google Ads,2024-04-22 23:32:29,180531.55,3985539,396048,6076
230926,Email,2025-02-03 01:13:29,24999.16,535706,435170,12452
230927,Direct,2024-08-27 06:29:39,727649.36,7052686,344046,22711
230928,Affiliate,2025-10-03 12:20:51,376190.27,8704459,54954,8667
230929,Affiliate,2025-02-06 04:15:45,816585.84,6161986,484445,9045
230930,Google Ads,2023-05-03 18:56:26,236586.63,5489215,85358,18570
230931,Meta,2025-05-15 20:28:54,463052.3,830973,209405,11179
230932,Email,2025-11-25 07:41:04,864087.55,181913,487223,9700
230933,Google Ads,2023-09-24 07:33:00,204821.73,6859494,269335,1625
230934,Affiliate,2024-03-09 12:06:13,956979.54,5813199,66230,3130
230935,OTA,2023-08-09 21:19:49,466308.4,8117342,127928,3898
230936,Email,2025-01-29 21:47:42,865236.13,5344293,195372,3088
230937,Meta,2025-08-09 03:10:09,896152.62,563613,247498,4219
230938,Email,2024-08-03 02:20:14,830804.05,1767012,102090,9447
230939,Affiliate,2023-09-03 07:54:51,332742.55,5237154,142051,14644
230940,Google Ads,2024-03-22 10:19:52,863043.67,5337199,199354,20992
230941,Affiliate,2023-05-14 19:02:14,641600.35,9622391,250675,25242
230942,OTA,2025-07-01 14:27:02,144386.92,7097540,177619,12496
230943,OTA,2025-08-07 00:14:36,591243.7,8246782,133492,18746
230944,Affiliate,2023-01-17 19:03:36,577994.89,1091448,149331,6407
230945,Email,2025-07-01 13:42:27,701886.69,8840193,285794,18979
230946,Direct,2024-06-18 13:26:19,129343.73,1232825,476821,28633
230947,Affiliate,2025-09-23 08:20:02,362630.46,3257900,479886,14325
230948,Email,2025-06-10 15:05:13,272685.81,7453995,378404,10756
230949,Direct,2024-11-03 11:52:17,653537.46,6555039,152547,27763
230950,Google Ads,2024-01-28 04:29:56,921402.87,2269920,28962,19549
230951,Meta,2025-11-05 14:12:19,280167.6,5413557,444735,25213
230952,Email,2023-05-08 12:57:22,124902.59,6529199,84895,24789
230953,Affiliate,2023-12-21 21:13:08,221440.41,9724958,311411,6800
230954,Google Ads,2023-06-08 13:29:50,604887.97,9292863,47145,4018
230955,Meta,2024-05-29 08:55:59,450708.24,8833022,251226,24158
230956,Email,2024-11-12 05:25:47,141689.06,2115681,79753,20648
230957,Meta,2024-12-14 09:45:32,752480.87,1512229,250612,28158
230958,Affiliate,2023-09-24 05:09:05,52330.42,8498997,15727,15301
230959,OTA,2023-08-08 05:20:13,141476.84,9869898,252909,20995
230960,Google Ads,2024-04-03 12:55:50,793947.74,2424159,56978,10351
230961,Direct,2025-12-10 03:18:38,567376.45,2400268,88024,14622
230962,Google Ads,2024-01-19 09:30:00,423805.48,7120992,314895,5224
230963,Email,2024-06-26 09:46:12,889590.55,5434914,182495,11631
230964,OTA,2025-06-05 00:36:20,348796.57,7096353,451187,3177
230965,Meta,2025-11-02 09:23:53,406947.27,8003618,61316,18920
230966,Meta,2024-01-18 21:36:24,52015.61,7749608,251105,500
230967,Direct,2025-06-08 10:59:18,656057.59,1800891,141312,6461
230968,OTA,2023-11-17 12:30:31,575172.29,6363360,268148,11031
230969,Google Ads,2025-01-01 06:09:35,996321.64,7611977,445608,10979
230970,Email,2025-04-27 03:30:55,987813.38,7735214,251496,29275
230971,Google Ads,2025-08-04 11:56:41,436915.59,4339395,121311,15134
230972,Email,2024-10-22 05:20:11,575961.08,8628320,250766,21673
230973,Google Ads,2024-08-02 07:09:27,353642.39,1703111,437425,17832
230974,Google Ads,2023-07-02 08:38:57,528407.11,7072867,328837,6402
230975,Email,2025-10-07 07:44:21,756527.87,9734991,56876,6829
230976,Google Ads,2024-07-07 21:33:51,680396.29,3873965,327116,3959
230977,OTA,2023-03-16 23:28:20,452612.98,1701102,371959,11350
230978,Meta,2023-02-25 22:23:58,309114.84,2463138,128061,1439
230979,Meta,2024-03-23 14:29:00,49472.86,882242,362857,23592
230980,OTA,2024-12-23 01:17:24,188564.3,7388579,21634,26882
230981,Direct,2025-09-05 23:06:27,64863.8,9965837,101852,13425
230982,Affiliate,2023-04-27 01:54:16,320812.97,3287882,262321,8855
230983,Direct,2023-07-16 02:51:02,634560.87,8267670,145630,12195
230984,OTA,2023-04-25 15:49:06,229696.24,3875081,439114,11009
230985,Meta,2025-03-30 22:26:07,128948.54,1381143,238974,28082
230986,OTA,2024-04-12 01:21:24,204107.71,9911102,167334,10936
230987,Affiliate,2024-06-14 18:32:41,858597.87,9769711,247256,20010
230988,Email,2023-06-02 13:39:47,387385.04,5157001,111404,123
230989,OTA,2025-05-03 05:05:05,670748.79,4920082,468622,962
230990,OTA,2024-12-07 17:20:43,290713.0,4452327,320142,15001
230991,OTA,2024-08-19 20:05:44,659226.47,7653155,20586,10145
230992,Direct,2025-09-15 15:19:38,505473.85,2055899,30325,13104
230993,OTA,2023-07-21 09:27:33,534536.03,8690858,423921,15475
230994,OTA,2025-11-22 01:37:17,527626.87,8366201,45511,1744
230995,Email,2024-11-26 05:16:34,579505.18,5619014,23445,21694
230996,Email,2024-05-16 12:31:10,754917.73,3824275,134226,4539
230997,Google Ads,2023-05-23 04:50:41,360989.09,3441646,56780,20067
230998,Google Ads,2023-04-04 21:09:50,951954.87,8995628,470128,26292
230999,Direct,2023-11-11 12:33:18,650489.96,3687269,198910,4124
231000,Email,2024-01-22 12:12:43,940909.4,7098218,257635,29605
231001,Meta,2025-04-19 13:27:07,290744.67,8788435,166502,28295
231002,OTA,2024-09-02 04:54:51,245584.92,1723972,209667,24981
231003,Meta,2023-11-22 14:39:21,285225.23,1276007,172093,25811
231004,OTA,2025-02-24 22:22:17,576165.48,6675332,146603,11238
231005,Email,2024-12-12 17:56:23,947441.51,4747930,49496,5670
231006,Affiliate,2024-05-27 07:00:58,707812.79,4570891,220221,18025
231007,Meta,2023-10-07 00:12:48,804105.86,5624346,281530,12696
231008,Email,2024-07-06 07:24:35,241863.03,765925,80629,27641
231009,OTA,2024-01-23 12:50:13,978605.26,4734885,151548,14610
231010,OTA,2024-10-23 23:08:22,168429.41,8089749,306243,29743
231011,OTA,2024-05-23 04:59:59,20553.63,8655272,164751,27384
231012,Email,2025-06-24 13:14:35,31625.79,1412888,431550,24313
231013,Google Ads,2023-10-29 06:10:30,971539.54,363114,112531,27227
231014,Affiliate,2025-05-12 20:46:43,156699.01,6186867,68611,16477
231015,Affiliate,2024-12-03 02:46:37,27944.72,3146062,93842,17967
231016,Google Ads,2025-06-03 05:24:54,288786.78,2239146,277018,29201
231017,OTA,2025-11-25 18:21:42,256454.81,7292454,327762,2770
231018,Direct,2025-03-11 22:42:29,291535.34,3160684,117845,15415
231019,OTA,2024-01-27 00:15:25,143768.59,9273723,471421,12799
231020,Email,2024-06-18 21:20:58,293805.07,8225686,440799,3583
231021,Direct,2025-04-03 19:13:18,362104.33,1795657,322146,17043
231022,Affiliate,2025-12-18 02:20:17,277690.86,5685380,273544,23300
231023,Google Ads,2025-09-24 17:20:54,331377.19,6014451,235666,20513
231024,Affiliate,2023-11-22 22:54:33,475129.01,1746251,218817,11153
231025,Meta,2025-12-11 20:23:15,332400.51,2226693,149851,7675
231026,Google Ads,2023-08-18 12:59:22,681823.39,3315897,310004,7773
231027,Meta,2023-07-18 13:46:06,686271.49,1657741,444153,8681
231028,Direct,2023-08-18 21:18:59,857297.24,2023610,162196,18916
231029,Google Ads,2024-07-19 00:18:45,311602.22,7597610,22150,12314
231030,OTA,2024-04-03 12:40:13,414440.17,506915,454418,22509
231031,Direct,2025-12-04 07:55:49,781662.63,5641786,234353,4732
231032,Direct,2024-10-02 23:45:42,809538.47,6478945,332645,16442
231033,Meta,2023-10-11 03:35:54,683242.53,8384861,242586,11709
231034,OTA,2024-07-31 03:13:55,266008.05,5738491,50988,17295
231035,Email,2023-08-07 00:27:54,646588.5,5014321,264379,28765
231036,Direct,2024-08-09 14:32:27,114274.7,5725530,173721,7940
231037,Email,2025-07-07 19:45:48,612069.36,3697117,286945,1565
231038,Meta,2024-07-23 19:19:45,849570.62,2696233,187154,2574
231039,Meta,2023-02-22 12:51:04,442575.43,1695383,128446,13934
231040,Meta,2023-12-08 11:43:53,199574.89,8991399,37241,28518
231041,OTA,2023-01-27 04:14:53,328688.78,2313190,382195,7681
231042,Meta,2024-07-12 04:45:18,310571.14,4223407,430630,1264
231043,Email,2024-02-04 12:25:15,532461.51,1367730,283246,19678
231044,Affiliate,2025-10-09 20:45:37,15822.91,4836953,302366,1111
231045,OTA,2023-01-09 20:30:35,174320.71,5869675,320262,29994
231046,Email,2025-03-15 00:44:18,183249.18,5644241,383729,14868
231047,Direct,2025-06-11 02:19:14,701728.18,2448904,178021,14397
231048,OTA,2025-08-18 21:37:54,471869.44,5995768,186991,1256
231049,Meta,2023-12-03 22:12:59,453960.68,3555903,217383,27732
231050,Direct,2024-12-20 23:21:49,442948.28,2133072,383033,21043
231051,Google Ads,2025-04-16 22:01:23,570224.69,9185651,343065,20356
231052,Email,2024-03-23 09:26:28,599185.15,6015957,152043,20842
231053,Affiliate,2023-03-02 06:37:23,148286.27,7547918,62938,18667
231054,Direct,2025-01-22 00:22:42,453901.98,2556178,436119,12042
231055,Email,2024-10-02 19:09:29,835814.71,6647710,173748,1084
231056,Direct,2025-02-03 03:39:29,459436.98,1212754,218615,11615
231057,Affiliate,2023-07-24 09:46:08,932425.8,6289977,58670,12817
231058,Affiliate,2024-02-08 07:39:35,938821.49,3744181,156616,29226
231059,Google Ads,2025-05-17 18:18:51,896097.08,3617076,7813,19012
231060,Direct,2023-04-14 08:43:42,671619.04,6599887,410855,29164
231061,Google Ads,2024-11-12 20:39:36,649339.1,7762153,470766,19616
231062,OTA,2025-07-19 18:43:01,476747.92,9460337,40345,1492
231063,Affiliate,2025-06-19 16:09:44,320699.33,439355,194741,29410
231064,Meta,2025-02-21 03:42:25,989741.74,6554557,479951,4213
231065,Email,2023-03-21 09:41:37,976559.4,6642571,140286,9324
231066,Google Ads,2025-12-21 16:53:01,723350.43,482950,91791,23705
231067,Meta,2025-08-01 01:36:21,126821.61,9483770,86937,264
231068,Meta,2023-11-15 14:09:25,79388.73,6823610,206427,1616
231069,Email,2024-12-08 11:22:23,193540.68,4923125,293659,9529
231070,Affiliate,2024-10-23 20:14:12,549571.86,499351,61213,13425
231071,Direct,2025-06-14 20:14:01,864598.52,389901,46718,10546
231072,Email,2024-03-23 02:02:42,311552.35,4427513,390512,27908
231073,Meta,2023-04-17 00:12:23,79050.02,5020239,249350,8096
231074,Direct,2024-12-28 18:22:13,895243.73,1645231,141707,25083
231075,Affiliate,2024-08-15 03:52:03,131699.94,4829082,464823,7934
231076,Email,2024-07-07 00:22:45,20333.89,6879338,26015,8085
231077,Google Ads,2023-06-30 17:20:21,821200.9,3689407,287644,11874
231078,Google Ads,2024-03-22 12:14:12,899283.76,1822236,67024,29733
231079,Direct,2025-08-20 07:51:17,844160.94,8995716,171204,23829
231080,Google Ads,2025-11-26 23:22:23,426038.75,5966491,1475,15199
231081,Meta,2024-09-07 14:08:22,18522.14,4550912,185464,4345
231082,OTA,2024-10-04 15:41:05,717880.3,6173481,339727,28913
231083,Meta,2023-10-15 20:11:22,714787.97,3250283,10148,18089
231084,Email,2025-07-05 07:41:15,161511.45,193884,328614,27774
231085,Google Ads,2025-08-02 03:15:29,741656.97,6583109,298888,14765
231086,OTA,2023-09-30 12:31:24,406506.98,6536925,246561,22362
231087,Affiliate,2024-04-28 13:59:50,474896.75,8112073,74456,3934
231088,Meta,2025-04-12 07:49:53,682109.52,4081621,221172,5492
231089,Affiliate,2024-07-11 01:22:00,467199.47,1163862,18402,18750
231090,Direct,2024-10-03 01:45:21,377813.01,2635559,50380,19089
231091,Direct,2024-02-22 18:49:44,6001.02,3905647,373713,11079
231092,OTA,2023-08-30 19:36:40,59159.72,104667,368834,15643
231093,Google Ads,2023-10-25 17:53:17,164290.83,911144,331720,21405
231094,Email,2023-05-09 19:34:45,724365.93,8887349,192066,28382
231095,OTA,2023-07-31 03:23:55,490839.5,8748605,217290,25958
231096,Direct,2024-09-08 21:50:17,397586.18,9425260,346436,18315
231097,Affiliate,2025-07-07 06:11:50,672953.54,5363870,36750,12542
231098,Direct,2023-02-24 07:36:14,571950.85,3270626,316487,17225
231099,Meta,2023-08-04 21:06:34,313517.79,6328109,383082,28384
231100,Meta,2023-05-06 01:26:58,739908.57,607409,101547,28584
231101,Google Ads,2025-11-20 18:24:31,764610.31,8174137,60089,12000
231102,Direct,2025-05-28 12:11:43,650468.14,581145,354784,18387
231103,Meta,2025-12-22 22:26:19,594566.61,5765374,405953,15426
231104,OTA,2024-05-25 02:38:59,880125.89,6434299,274959,27616
231105,Affiliate,2023-01-02 11:45:10,388136.81,1999251,384942,3267
231106,Email,2024-12-15 22:11:36,618889.0,1810118,237885,22582
231107,Email,2024-02-04 01:31:03,23950.63,1200065,461218,11080
231108,Direct,2025-09-02 02:06:41,320368.51,6879002,62983,855
231109,Meta,2023-02-24 10:12:45,282480.15,1319902,165339,24079
231110,Meta,2024-06-04 00:23:59,239839.42,8992179,52620,12150
231111,Email,2024-07-14 04:13:05,788573.69,1320778,207545,4096
231112,Direct,2023-01-01 04:07:52,973679.32,2693720,401875,17365
231113,Meta,2023-04-28 03:07:04,165870.8,4595523,492125,1665
231114,Meta,2025-12-12 15:10:12,315006.8,3388614,337143,4286
231115,Email,2025-02-10 22:36:24,730659.53,8884625,134839,26609
231116,Affiliate,2023-02-17 03:37:49,539649.57,4049073,131362,13931
231117,OTA,2025-10-30 06:45:59,79490.34,8089447,409667,24714
231118,Direct,2023-10-12 17:49:17,225647.09,2521573,495309,19970
231119,Meta,2025-05-14 16:29:35,158194.55,6510347,85775,21581
231120,Email,2025-07-18 06:03:00,37165.91,333508,400868,26002
231121,Affiliate,2023-09-21 12:39:21,797760.54,3769610,19143,6698
231122,OTA,2024-01-13 21:45:22,582074.22,6970743,434472,25283
231123,Google Ads,2023-02-04 05:14:38,709305.16,1676104,119878,23609
231124,Direct,2024-05-04 08:40:42,734796.54,1671967,476022,20346
231125,Google Ads,2025-02-03 21:44:49,167324.71,1154342,252622,25202
231126,Meta,2023-11-20 09:54:12,63919.56,5388792,388453,22687
231127,Affiliate,2025-09-21 08:09:00,109822.51,4425344,56039,764
231128,OTA,2024-04-07 00:51:02,642382.24,9391348,116463,11145
231129,Email,2023-01-03 16:24:17,727529.3,8120820,197402,20790
231130,OTA,2025-07-11 00:06:37,939836.16,4239010,419793,25390
231131,Email,2024-03-12 19:01:50,699094.34,6958504,204183,3651
231132,Affiliate,2025-06-14 07:18:37,329351.07,9228809,434585,27091
231133,Meta,2024-07-27 10:53:05,878204.91,2664063,239698,10775
231134,OTA,2024-06-13 14:18:05,37260.53,4649414,242809,12972
231135,OTA,2025-11-13 17:03:16,541114.09,9197285,379261,29772
231136,Email,2025-02-04 21:08:18,177340.39,443247,313104,10639
231137,Email,2025-07-15 15:07:32,914095.93,9154240,458784,29631
231138,Affiliate,2024-09-30 03:40:19,201678.68,2584046,98022,18608
231139,Direct,2024-04-30 03:39:19,323969.59,7629786,93876,25699
231140,Meta,2023-09-18 01:53:06,978609.28,3366346,202644,23640
231141,Meta,2025-01-26 06:37:30,186122.02,7131536,290912,7212
231142,Meta,2024-07-08 14:28:54,90747.3,5666814,16382,18529
231143,Affiliate,2024-09-23 00:51:14,268200.05,264569,356324,21823
231144,Email,2025-11-29 13:51:53,634234.49,6641992,66787,160
231145,Direct,2024-11-10 13:06:28,527536.6,1420659,426076,27329
231146,OTA,2025-06-03 11:07:19,371763.05,5088565,317290,27677
231147,Meta,2023-08-25 18:38:55,435100.06,5362754,446342,21175
231148,Affiliate,2025-07-29 07:43:14,168059.41,836848,217479,2148
231149,Meta,2024-02-17 13:08:54,789668.5,543286,463318,18554
231150,Direct,2023-02-18 15:34:34,479980.26,4698022,352754,9508
231151,Direct,2024-10-02 20:04:19,328462.34,5785756,126971,18496
231152,Email,2025-09-17 06:05:13,535569.26,3004073,341879,23625
231153,Google Ads,2025-02-13 03:41:52,646613.6,7168012,292098,18072
231154,Email,2025-04-16 11:39:04,537618.99,9093312,224373,26883
231155,Direct,2025-08-20 20:14:00,283893.9,8169678,21909,17615
231156,Direct,2023-03-14 04:17:12,234549.1,6740113,433694,23853
231157,OTA,2025-11-18 11:51:34,270988.22,609729,386618,10052
231158,Meta,2023-07-23 22:41:57,286063.53,9748651,247842,17726
231159,Email,2024-04-06 16:45:15,185585.84,98493,326449,12715
231160,Meta,2023-05-05 11:49:08,837900.76,626740,145076,15441
231161,Email,2024-05-06 17:53:05,112570.04,6660004,477116,4243
231162,OTA,2023-02-14 23:23:53,294163.74,5896200,140701,29448
231163,Google Ads,2024-07-21 03:44:04,709829.32,404669,384065,14137
231164,OTA,2024-03-29 06:18:10,168511.34,9140062,232868,4004
231165,Meta,2024-03-21 13:38:00,487932.85,4964926,293270,5741
231166,Affiliate,2025-12-29 16:17:51,369408.01,7416878,62158,28380
231167,Meta,2025-02-13 07:50:09,766446.82,7554379,490885,27232
231168,OTA,2025-03-26 04:30:34,993623.31,8436098,125931,9345
231169,Direct,2023-08-09 07:35:28,779600.16,3589372,253028,27938
231170,OTA,2023-04-02 10:00:29,280288.92,3559458,243017,9174
231171,Affiliate,2025-08-08 05:59:08,775230.48,4970737,280458,22997
231172,Email,2023-07-29 10:53:28,422412.68,1294105,204059,14718
231173,Affiliate,2024-04-17 22:20:15,235777.96,3676276,444766,11585
231174,Google Ads,2025-06-21 21:07:01,28781.1,2148673,270471,17886
231175,Google Ads,2025-05-25 21:38:55,17473.28,8193595,345984,5187
231176,Google Ads,2023-10-22 16:02:57,873894.51,3216545,371762,20040
231177,Direct,2023-04-14 07:28:37,351691.88,116154,362054,29448
231178,Email,2023-01-24 15:11:16,595570.03,8980756,291449,10865
231179,Affiliate,2023-05-14 09:53:10,528617.05,3230845,263910,20726
231180,Email,2024-05-05 20:02:05,967011.54,3175797,237781,4296
231181,Direct,2025-01-01 20:55:42,382640.8,658823,24871,4545
