Stay_ID,Booking_ID,Checkin_Date,Room_Type,Room_Revenue,Food_Revenue,Spa_Revenue,Other_Revenue,Checkout_Date
21046592,20116922,2025-04-08 04:13:11,Suite,104701.14,4745.82,17415.55,3730.99,2025-04-19 04:13:11
21046593,20088853,2023-01-02 13:14:12,Executive,62084.23,16113.21,2315.24,58.07,2023-01-06 13:14:12
21046594,20111429,2024-05-24 21:45:57,Executive,76205.05,45785.47,8432.79,5322.04,2024-06-05 21:45:57
21046595,20062745,2024-10-28 03:22:38,Suite,35400.53,35087.76,11992.93,12411.52,2024-11-04 03:22:38
21046596,20000277,2023-08-07 05:07:26,Standard,38979.8,40298.73,15874.21,11506.64,2023-08-16 05:07:26
21046597,20021389,2024-06-18 02:30:52,Executive,90864.81,29119.03,1758.61,5922.33,2024-06-22 02:30:52
21046598,20094563,2025-03-02 21:23:58,Villa,11715.39,19873.44,20337.56,2895.64,2025-03-05 21:23:58
21046599,20126277,2025-02-02 16:04:44,Executive,12446.7,22362.52,15270.89,556.44,2025-02-16 16:04:44
21046600,20074064,2025-10-11 10:28:22,Deluxe,127194.27,28336.38,15540.59,3404.9,2025-10-21 10:28:22
21046601,20049316,2023-01-09 14:29:18,Suite,66989.81,40513.4,20015.76,1713.78,2023-01-11 14:29:18
21046602,20091903,2024-11-25 15:46:14,Executive,4637.17,22341.96,29769.34,160.29,2024-11-29 15:46:14
21046603,20094691,2025-09-06 12:23:34,Suite,90024.45,6383.2,2353.58,10630.13,2025-09-09 12:23:34
21046604,20095771,2023-01-25 21:43:35,Executive,39091.88,18847.76,3415.91,11014.54,2023-02-03 21:43:35
21046605,20080774,2023-07-07 13:58:30,Suite,23492.28,1796.6,6876.51,1936.73,2023-07-17 13:58:30
21046606,20014813,2024-01-16 10:29:36,Executive,146638.92,25151.96,5692.32,8414.41,2024-01-23 10:29:36
21046607,20085789,2024-10-31 22:10:12,Deluxe,27968.43,2940.26,5073.14,589.92,2024-11-11 22:10:12
21046608,20020813,2025-06-28 08:59:18,Deluxe,11655.38,31930.18,28859.22,6514.79,2025-07-06 08:59:18
21046609,20065869,2024-05-08 17:40:24,Villa,64676.43,1212.74,10801.77,2792.27,2024-05-21 17:40:24
21046610,20041642,2025-01-09 10:19:03,Villa,73966.25,30095.07,2516.34,11757.41,2025-01-22 10:19:03
21046611,20055786,2024-02-04 12:22:49,Executive,27073.99,19414.74,359.31,10744.15,2024-02-08 12:22:49
21046612,20087956,2023-07-12 09:47:18,Villa,85501.03,6826.04,1986.6,530.45,2023-07-24 09:47:18
21046613,20128853,2023-03-26 09:05:35,Standard,16206.16,40489.26,1348.61,2339.6,2023-03-27 09:05:35
21046614,20079795,2023-10-07 08:18:22,Suite,21313.13,26157.97,26392.81,13151.69,2023-10-21 08:18:22
21046615,20074653,2024-09-17 07:34:51,Deluxe,149923.8,4663.07,9865.74,9347.19,2024-09-23 07:34:51
21046616,20070115,2025-02-03 07:27:53,Suite,101487.77,27374.51,26557.91,9990.64,2025-02-07 07:27:53
21046617,20017410,2023-12-06 17:48:31,Standard,50830.66,27778.86,22164.01,1335.02,2023-12-15 17:48:31
21046618,20096288,2025-04-15 13:12:26,Standard,71634.27,9959.54,27247.55,4696.12,2025-04-28 13:12:26
21046619,20093615,2023-11-18 23:58:44,Executive,74788.1,45718.26,17976.27,2410.27,2023-11-25 23:58:44
21046620,20119678,2025-11-29 21:18:09,Standard,149779.74,49248.08,22562.69,5575.04,2025-12-13 21:18:09
21046621,20018970,2023-12-27 03:21:28,Villa,121029.17,3365.25,18807.35,5990.36,2024-01-04 03:21:28
21046622,20066829,2023-12-03 22:09:25,Deluxe,128245.76,18838.43,24549.95,4544.18,2023-12-10 22:09:25
21046623,20048634,2024-05-17 08:27:26,Villa,100591.31,15504.51,14001.79,12292.83,2024-05-19 08:27:26
21046624,20038329,2023-04-29 09:22:06,Executive,111529.5,34077.84,11436.17,4187.91,2023-05-07 09:22:06
21046625,20047782,2025-01-21 10:55:40,Standard,20328.38,37393.46,26573.65,8270.5,2025-01-30 10:55:40
21046626,20075516,2023-03-05 08:05:08,Executive,90777.73,48743.93,10346.57,8557.86,2023-03-15 08:05:08
21046627,20001223,2023-01-17 11:38:20,Villa,10881.54,47595.69,4150.54,4359.57,2023-01-28 11:38:20
21046628,20114896,2023-04-03 07:17:08,Standard,27086.47,38607.57,20444.34,13380.01,2023-04-15 07:17:08
21046629,20076903,2025-04-17 11:43:37,Executive,3825.63,6384.6,10974.16,2970.01,2025-04-22 11:43:37
21046630,20000020,2024-12-02 10:17:29,Deluxe,76139.51,7007.73,24395.73,10679.3,2024-12-11 10:17:29
21046631,20054176,2025-09-13 14:10:40,Villa,54022.51,27321.5,16298.61,9722.12,2025-09-23 14:10:40
21046632,20029449,2023-01-03 03:46:23,Executive,53754.01,40336.43,11170.42,9253.41,2023-01-07 03:46:23
21046633,20002341,2023-09-21 14:01:09,Standard,4365.53,4601.39,26609.13,3288.75,2023-09-30 14:01:09
21046634,20099264,2024-10-01 08:00:17,Standard,70820.3,29354.12,3030.92,6959.92,2024-10-14 08:00:17
21046635,20043895,2025-06-18 07:57:52,Villa,49470.86,14907.87,29388.18,3662.36,2025-06-29 07:57:52
21046636,20067048,2023-05-21 18:10:13,Deluxe,126424.37,35968.24,19489.38,472.6,2023-05-23 18:10:13
21046637,20068142,2025-08-27 19:58:34,Villa,70562.83,38735.31,24777.12,6092.2,2025-08-28 19:58:34
21046638,20107485,2024-07-19 13:09:05,Standard,51837.22,37037.51,13203.89,11210.44,2024-07-25 13:09:05
21046639,20096489,2024-01-18 16:42:21,Suite,106342.34,43465.79,17084.97,12358.42,2024-01-24 16:42:21
21046640,20070174,2025-03-24 06:02:05,Deluxe,28724.16,2806.2,6096.34,2179.72,2025-03-26 06:02:05
21046641,20055449,2024-05-02 16:53:44,Deluxe,83696.58,45921.69,16822.1,9438.22,2024-05-07 16:53:44
21046642,20027879,2024-09-15 18:32:45,Villa,129454.53,34659.37,24658.66,8504.3,2024-09-27 18:32:45
21046643,20104885,2025-09-07 09:09:02,Villa,85747.06,28813.29,24778.29,14428.77,2025-09-12 09:09:02
21046644,20061246,2023-11-05 12:18:35,Executive,93366.0,30719.54,15135.76,8864.2,2023-11-09 12:18:35
21046645,20002028,2023-05-26 13:29:34,Executive,18953.84,4299.98,16747.23,1771.41,2023-05-30 13:29:34
21046646,20124342,2023-08-14 10:13:17,Standard,121528.07,12018.24,15890.92,5915.66,2023-08-15 10:13:17
21046647,20067300,2024-02-29 06:33:05,Villa,40651.94,35797.77,27256.39,3485.01,2024-03-08 06:33:05
21046648,20083299,2023-09-09 08:35:40,Villa,33059.92,42750.2,21104.33,6797.45,2023-09-14 08:35:40
21046649,20049796,2024-04-28 17:56:25,Deluxe,94374.23,34702.23,10905.85,11224.38,2024-05-02 17:56:25
21046650,20004727,2023-06-01 20:53:05,Suite,56365.98,18537.24,11290.23,4533.92,2023-06-13 20:53:05
21046651,20120900,2024-10-06 09:06:32,Executive,26871.28,48210.62,27350.22,11473.36,2024-10-13 09:06:32
21046652,20075142,2025-09-10 10:03:15,Deluxe,148210.79,19121.01,1566.05,12007.54,2025-09-21 10:03:15
21046653,20076539,2024-05-08 15:55:17,Standard,60858.24,10984.52,18171.03,12392.16,2024-05-21 15:55:17
21046654,20109842,2025-02-25 19:25:32,Executive,108968.55,3069.02,15910.16,14011.55,2025-03-08 19:25:32
21046655,20128523,2023-11-15 16:38:03,Deluxe,47605.22,5615.74,17739.76,267.15,2023-11-17 16:38:03
21046656,20116943,2025-08-21 04:39:30,Deluxe,99023.68,21775.55,211.58,856.21,2025-08-27 04:39:30
21046657,20065421,2025-01-01 14:17:58,Villa,10233.87,20772.34,12852.34,664.99,2025-01-05 14:17:58
21046658,20011591,2023-02-08 16:15:57,Suite,73395.42,33148.21,7738.27,14185.52,2023-02-12 16:15:57
21046659,20076292,2024-04-25 02:09:40,Villa,120961.85,8630.93,18498.02,8468.63,2024-05-08 02:09:40
21046660,20117922,2024-10-14 21:58:01,Suite,110744.7,5366.93,3576.29,4715.81,2024-10-27 21:58:01
21046661,20032189,2024-10-29 05:26:55,Executive,62188.69,24501.75,2512.32,789.05,2024-11-10 05:26:55
21046662,20081895,2024-05-23 14:11:22,Suite,98030.0,10975.96,26003.86,4478.68,2024-06-01 14:11:22
21046663,20113327,2024-09-04 01:53:07,Executive,22466.47,5665.87,12920.79,10691.32,2024-09-10 01:53:07
21046664,20012843,2025-01-31 11:39:07,Villa,132101.56,10306.92,19722.05,14741.32,2025-02-11 11:39:07
21046665,20006928,2024-12-15 18:04:09,Executive,67488.04,28870.01,4512.54,13144.08,2024-12-28 18:04:09
21046666,20028615,2024-08-24 08:45:50,Suite,26428.84,19432.94,29269.06,7028.79,2024-09-02 08:45:50
21046667,20018531,2024-01-03 05:51:20,Standard,3053.11,1118.84,12964.5,3431.13,2024-01-06 05:51:20
21046668,20089278,2025-08-05 16:00:54,Deluxe,69594.6,31383.09,5242.75,2988.49,2025-08-07 16:00:54
21046669,20129429,2023-12-31 23:39:24,Executive,71047.59,24116.44,27138.71,696.24,2024-01-12 23:39:24
21046670,20109914,2023-10-25 03:53:22,Standard,16900.14,10777.19,1728.41,14583.73,2023-11-05 03:53:22
21046671,20058508,2024-01-25 09:02:36,Executive,61316.08,10087.7,6446.4,13946.87,2024-02-07 09:02:36
21046672,20069219,2023-04-10 06:29:55,Suite,139194.13,34892.15,28282.95,11909.43,2023-04-18 06:29:55
21046673,20027536,2024-01-11 04:11:36,Standard,70931.5,27355.47,21379.71,4977.16,2024-01-13 04:11:36
21046674,20078514,2025-08-07 16:21:58,Executive,83329.65,25691.66,10436.56,9928.56,2025-08-14 16:21:58
21046675,20071712,2025-07-04 07:56:39,Executive,87771.52,20240.63,6084.83,10032.42,2025-07-18 07:56:39
21046676,20089833,2023-01-18 04:25:49,Executive,76375.98,2704.46,7876.08,3375.0,2023-01-31 04:25:49
21046677,20013140,2024-12-11 05:15:15,Standard,122578.5,9613.1,12618.0,9442.17,2024-12-24 05:15:15
21046678,20012184,2024-07-29 01:42:20,Standard,97053.04,45527.14,1034.53,4342.63,2024-08-09 01:42:20
21046679,20062925,2024-03-30 07:14:53,Standard,22643.33,694.82,7261.03,14549.64,2024-04-13 07:14:53
21046680,20004624,2023-12-16 10:44:58,Deluxe,130476.39,6147.83,19103.07,5607.54,2023-12-30 10:44:58
21046681,20117150,2024-01-18 05:27:15,Standard,69584.93,43881.98,181.01,7502.47,2024-01-30 05:27:15
21046682,20032419,2024-05-17 02:45:04,Villa,133653.05,37404.81,12921.03,12352.74,2024-05-25 02:45:04
21046683,20015470,2025-06-25 14:37:17,Standard,21718.86,48916.93,18098.11,4407.32,2025-07-03 14:37:17
21046684,20077783,2024-02-23 04:37:04,Villa,92794.62,27133.93,29213.3,3407.34,2024-03-08 04:37:04
21046685,20003526,2023-10-15 04:18:37,Villa,42125.31,44156.16,26611.33,5472.73,2023-10-18 04:18:37
21046686,20125280,2023-07-22 12:47:05,Deluxe,84283.91,26165.95,22057.99,5378.37,2023-08-04 12:47:05
21046687,20046516,2025-08-02 05:29:48,Suite,144967.02,10757.19,131.05,10907.2,2025-08-15 05:29:48
21046688,20106026,2025-01-18 00:04:30,Executive,147505.48,38714.8,5293.7,6303.31,2025-01-20 00:04:30
21046689,20044981,2025-10-18 20:38:43,Deluxe,86868.45,22712.11,14537.07,12700.68,2025-10-22 20:38:43
21046690,20029652,2025-11-16 16:30:32,Deluxe,26121.46,41228.47,26353.61,13611.18,2025-11-21 16:30:32
21046691,20033786,2024-07-18 16:24:57,Villa,122470.27,49932.29,8344.87,1701.66,2024-08-01 16:24:57
21046692,20069145,2023-11-15 06:57:53,Standard,112699.4,38107.29,18333.71,13175.28,2023-11-18 06:57:53
21046693,20093592,2024-04-11 09:29:10,Suite,91974.9,21163.24,10161.85,10936.48,2024-04-19 09:29:10
21046694,20121568,2023-06-18 16:00:27,Standard,90977.7,28044.74,10995.92,14421.27,2023-06-24 16:00:27
21046695,20106735,2023-09-29 20:04:01,Suite,47493.16,38076.75,21390.0,2051.67,2023-10-05 20:04:01
21046696,20031419,2024-05-21 13:10:51,Suite,97207.32,14784.18,5329.36,5524.75,2024-05-22 13:10:51
21046697,20065177,2023-03-01 22:48:23,Standard,2010.95,9300.37,8128.04,9856.75,2023-03-05 22:48:23
21046698,20050347,2025-12-01 05:09:36,Villa,133792.25,16151.91,9307.25,5994.39,2025-12-05 05:09:36
21046699,20127695,2024-09-02 02:43:22,Villa,85726.7,34860.94,27938.74,5501.78,2024-09-13 02:43:22
21046700,20011152,2025-01-21 10:04:08,Deluxe,40719.81,44647.31,1041.36,6038.39,2025-01-23 10:04:08
21046701,20110791,2025-02-26 12:44:04,Villa,121428.58,9010.44,239.01,14077.33,2025-03-07 12:44:04
21046702,20016791,2023-12-11 07:44:01,Executive,59129.83,12825.92,5013.02,70.91,2023-12-14 07:44:01
21046703,20046357,2023-11-10 19:50:30,Deluxe,66380.76,22223.51,5406.42,10246.14,2023-11-18 19:50:30
21046704,20024951,2023-05-26 15:38:30,Villa,114405.85,2867.99,14073.64,14847.99,2023-06-05 15:38:30
21046705,20023281,2024-11-01 08:31:35,Executive,106278.05,8425.31,15970.7,4920.82,2024-11-05 08:31:35
21046706,20044247,2025-08-16 07:16:16,Villa,124602.1,3318.72,10909.08,12353.63,2025-08-21 07:16:16
21046707,20098868,2024-07-18 07:49:59,Standard,47542.76,18452.09,14424.87,412.52,2024-07-24 07:49:59
21046708,20060126,2023-06-20 07:27:30,Standard,22168.99,45610.2,6396.42,12664.61,2023-06-28 07:27:30
21046709,20029226,2024-09-05 09:35:55,Suite,67033.83,11307.19,3347.68,7848.53,2024-09-07 09:35:55
21046710,20047910,2024-02-10 03:31:04,Suite,12053.63,8919.15,4820.49,358.41,2024-02-19 03:31:04
21046711,20070035,2024-05-05 17:40:23,Deluxe,50637.98,4033.25,8392.1,6568.09,2024-05-10 17:40:23
21046712,20028956,2025-12-15 03:48:32,Villa,16106.21,32683.08,25619.47,10615.84,2025-12-26 03:48:32
21046713,20107124,2025-03-01 02:45:54,Deluxe,26110.67,241.1,13462.67,5977.48,2025-03-12 02:45:54
21046714,20064479,2023-03-05 18:32:36,Deluxe,97275.8,14255.49,23064.44,12265.87,2023-03-14 18:32:36
21046715,20110645,2024-06-01 01:13:58,Deluxe,139999.97,39975.44,10990.37,10736.82,2024-06-06 01:13:58
21046716,20095033,2025-07-14 11:41:28,Standard,112083.03,2825.99,24750.88,10410.54,2025-07-21 11:41:28
21046717,20129315,2024-09-03 06:49:23,Standard,26807.01,3401.26,18114.38,12894.93,2024-09-13 06:49:23
21046718,20028815,2024-11-08 20:32:58,Deluxe,126992.15,40371.46,16586.03,9031.31,2024-11-10 20:32:58
21046719,20061771,2025-07-25 21:03:42,Deluxe,121363.07,42591.47,3993.73,3479.43,2025-07-30 21:03:42
21046720,20053339,2023-10-04 12:40:44,Deluxe,125949.79,19240.92,19198.52,3198.63,2023-10-06 12:40:44
21046721,20081698,2025-05-09 05:17:52,Deluxe,66242.45,10731.91,18692.37,5871.0,2025-05-19 05:17:52
21046722,20088503,2024-09-04 14:21:03,Executive,143170.26,4117.09,8336.93,14673.7,2024-09-17 14:21:03
21046723,20050184,2024-02-19 05:34:40,Suite,60950.63,14990.53,26363.08,14043.76,2024-02-26 05:34:40
21046724,20000633,2024-12-26 10:49:41,Standard,63602.48,41567.09,15758.17,14414.92,2024-12-30 10:49:41
21046725,20122145,2025-08-25 13:00:55,Suite,1808.86,41676.28,8285.54,2838.36,2025-08-31 13:00:55
21046726,20120926,2025-02-20 17:11:20,Deluxe,33528.07,38138.23,19552.5,3235.66,2025-03-03 17:11:20
21046727,20080256,2024-09-21 13:37:21,Standard,149867.66,37799.05,2730.62,1286.4,2024-09-26 13:37:21
21046728,20095380,2023-11-05 16:19:52,Villa,43882.74,48698.88,18618.74,3127.32,2023-11-18 16:19:52
21046729,20088784,2025-07-02 18:15:28,Villa,132962.55,25236.08,19088.84,7952.48,2025-07-04 18:15:28
21046730,20044459,2025-02-13 09:02:06,Villa,41359.07,9382.14,17060.48,11298.58,2025-02-25 09:02:06
21046731,20056838,2023-11-05 10:09:52,Standard,128219.44,36039.55,26446.44,9650.79,2023-11-07 10:09:52
21046732,20104730,2025-07-14 11:00:55,Executive,137407.53,36085.29,2734.32,2295.81,2025-07-16 11:00:55
21046733,20121059,2025-09-11 02:48:40,Executive,82082.01,30004.51,16522.38,11895.67,2025-09-14 02:48:40
21046734,20091974,2023-01-07 00:25:43,Executive,9378.93,19501.24,3936.98,5143.25,2023-01-20 00:25:43
21046735,20079335,2023-05-17 09:28:59,Standard,121594.27,47749.36,11422.33,911.8,2023-05-28 09:28:59
21046736,20100281,2023-03-19 12:11:20,Standard,107800.99,42099.07,487.07,1352.1,2023-03-27 12:11:20
21046737,20118542,2023-10-28 08:54:46,Standard,23059.99,33178.71,13458.72,4022.74,2023-11-07 08:54:46
21046738,20111071,2025-06-16 13:49:04,Standard,51463.83,45764.0,24194.65,12536.87,2025-06-18 13:49:04
21046739,20075139,2023-05-24 10:34:01,Villa,83087.92,39666.08,17489.91,12642.13,2023-05-27 10:34:01
21046740,20119078,2024-02-09 19:24:10,Villa,57481.06,4532.13,1149.2,2877.12,2024-02-17 19:24:10
21046741,20095385,2024-05-28 18:52:41,Suite,81676.24,41321.44,9583.96,4762.83,2024-06-06 18:52:41
21046742,20001464,2025-11-30 01:25:48,Standard,19934.95,20197.69,29586.15,14404.88,2025-12-09 01:25:48
21046743,20107935,2023-03-04 04:05:03,Executive,149149.65,20095.84,950.42,4137.53,2023-03-08 04:05:03
21046744,20129408,2023-04-12 17:50:59,Deluxe,103053.34,20816.04,21774.28,7475.55,2023-04-17 17:50:59
21046745,20067925,2023-01-16 14:53:11,Suite,141333.07,35209.19,29434.2,7284.8,2023-01-27 14:53:11
21046746,20087918,2025-03-11 08:36:17,Standard,83563.45,46246.8,4537.07,8711.72,2025-03-22 08:36:17
21046747,20055626,2023-02-23 16:55:05,Suite,73948.25,48013.1,17086.43,12451.88,2023-03-03 16:55:05
21046748,20107738,2024-11-24 08:16:49,Villa,52053.16,20794.37,6130.1,11597.08,2024-11-27 08:16:49
21046749,20089727,2023-02-23 03:15:29,Villa,79111.75,16687.92,15937.96,11949.53,2023-03-05 03:15:29
21046750,20029932,2024-05-24 05:54:19,Deluxe,121309.85,22620.71,1952.47,4907.12,2024-05-29 05:54:19
21046751,20097410,2025-09-04 20:35:35,Deluxe,59346.6,21459.46,14248.36,2912.2,2025-09-14 20:35:35
21046752,20086213,2024-05-02 04:58:03,Executive,92858.67,9334.23,11499.75,14898.32,2024-05-09 04:58:03
21046753,20022765,2023-09-29 20:15:43,Villa,144762.27,11196.19,20545.84,10272.8,2023-09-30 20:15:43
21046754,20030033,2025-06-29 18:09:54,Standard,121877.9,31308.63,23568.03,14052.25,2025-07-06 18:09:54
21046755,20071073,2023-10-31 03:17:14,Deluxe,20839.12,42406.32,18411.49,4046.09,2023-11-07 03:17:14
21046756,20000721,2025-08-14 04:12:28,Executive,98264.51,32632.83,21493.59,1954.25,2025-08-23 04:12:28
21046757,20063892,2024-11-16 03:33:57,Executive,33865.22,29302.39,17748.22,1148.62,2024-11-28 03:33:57
21046758,20000518,2023-07-10 16:46:54,Villa,128116.31,13842.2,24273.57,12479.75,2023-07-21 16:46:54
21046759,20106482,2023-01-23 12:23:19,Standard,122505.9,31336.67,29197.8,12771.68,2023-01-25 12:23:19
21046760,20076462,2024-01-14 07:34:32,Villa,37749.1,37416.88,325.23,2600.32,2024-01-21 07:34:32
21046761,20100642,2024-10-01 22:11:18,Suite,35635.39,29756.13,17180.45,5255.51,2024-10-07 22:11:18
21046762,20025357,2023-02-02 10:48:35,Villa,102678.67,46585.66,10187.98,9775.1,2023-02-05 10:48:35
21046763,20097413,2024-08-27 14:34:08,Deluxe,109769.73,46715.47,24539.29,8026.34,2024-08-31 14:34:08
21046764,20108982,2024-08-17 06:40:14,Deluxe,38427.32,26651.37,21591.81,118.3,2024-08-31 06:40:14
21046765,20022901,2024-10-03 23:37:59,Suite,147385.92,17335.96,9061.37,383.92,2024-10-13 23:37:59
21046766,20007720,2025-05-16 15:39:19,Executive,103369.76,3769.15,1733.55,2477.48,2025-05-23 15:39:19
21046767,20095581,2025-05-08 06:57:37,Executive,6867.49,25733.66,23630.73,5791.99,2025-05-10 06:57:37
21046768,20105016,2025-12-04 02:45:41,Villa,17991.98,42077.75,29211.19,12625.71,2025-12-16 02:45:41
21046769,20040388,2023-10-23 05:55:29,Suite,71878.64,29101.68,27684.35,9082.29,2023-11-05 05:55:29
21046770,20098006,2023-09-15 21:55:04,Villa,79690.05,33417.32,25527.56,6644.09,2023-09-29 21:55:04
21046771,20108213,2024-09-23 08:34:03,Suite,110588.24,39701.86,8975.17,13933.97,2024-10-02 08:34:03
21046772,20030964,2025-09-22 09:37:15,Deluxe,82233.81,14203.47,2655.02,14042.2,2025-09-25 09:37:15
21046773,20043229,2024-08-13 05:41:11,Suite,144714.28,10462.21,11601.17,10736.39,2024-08-24 05:41:11
21046774,20112192,2024-03-23 04:20:34,Suite,10744.47,23639.46,16819.98,9654.52,2024-04-05 04:20:34
21046775,20012688,2023-03-07 18:07:59,Villa,142466.85,3429.99,14698.92,8343.1,2023-03-17 18:07:59
21046776,20042031,2024-09-03 00:55:33,Suite,121248.76,5956.25,1399.55,2394.57,2024-09-13 00:55:33
21046777,20060109,2023-05-02 09:07:44,Suite,62631.15,11123.6,24727.74,3950.11,2023-05-11 09:07:44
21046778,20078615,2024-09-07 15:38:50,Standard,89415.47,8427.97,1435.26,5202.52,2024-09-08 15:38:50
21046779,20083477,2024-09-06 15:10:22,Deluxe,50291.23,1780.69,24493.39,2445.57,2024-09-16 15:10:22
21046780,20101853,2025-04-12 21:47:41,Villa,87979.28,7840.25,12239.72,13260.79,2025-04-18 21:47:41
21046781,20026402,2024-12-19 19:02:43,Suite,29785.68,48335.51,4979.87,10436.98,2024-12-21 19:02:43
21046782,20064413,2025-01-01 08:13:06,Deluxe,78980.67,5330.92,13185.39,1391.14,2025-01-11 08:13:06
21046783,20083786,2023-12-04 01:31:37,Villa,70198.95,14138.22,26781.76,10586.1,2023-12-06 01:31:37
21046784,20120834,2023-08-12 07:51:09,Suite,122182.34,32290.32,27467.38,8422.44,2023-08-22 07:51:09
21046785,20099234,2025-10-01 06:59:29,Suite,15427.37,48072.43,11535.73,12825.58,2025-10-03 06:59:29
21046786,20018295,2024-10-15 00:03:35,Villa,43867.57,21021.97,17941.59,6612.54,2024-10-21 00:03:35
21046787,20001080,2025-11-26 21:12:28,Standard,127861.43,31904.31,98.22,9667.27,2025-11-29 21:12:28
21046788,20064196,2025-01-09 19:19:40,Villa,53283.31,18806.57,24909.3,9990.28,2025-01-10 19:19:40
21046789,20000714,2024-05-28 06:09:18,Villa,120863.92,41767.33,8585.03,14445.44,2024-06-10 06:09:18
21046790,20060355,2023-06-26 01:01:38,Suite,79761.75,43351.58,27992.85,4522.33,2023-06-30 01:01:38
21046791,20001822,2024-05-12 17:27:10,Executive,66710.98,29064.99,3483.01,11062.98,2024-05-24 17:27:10
21046792,20079402,2024-12-09 07:31:37,Executive,133629.45,5792.22,11020.35,3523.07,2024-12-10 07:31:37
21046793,20050417,2023-05-14 03:23:47,Standard,120174.12,6244.11,26849.84,4495.21,2023-05-26 03:23:47
21046794,20044686,2025-01-28 22:17:25,Deluxe,53556.81,21573.43,2716.17,11984.25,2025-01-31 22:17:25
21046795,20090512,2024-08-04 16:38:08,Suite,143693.41,2573.56,16780.38,2062.29,2024-08-13 16:38:08
21046796,20050563,2024-04-01 13:02:38,Deluxe,131515.97,29972.22,14645.45,10051.86,2024-04-10 13:02:38
21046797,20098794,2023-12-31 06:12:04,Deluxe,15998.6,3466.76,29796.25,2386.01,2024-01-14 06:12:04
21046798,20054559,2025-01-29 18:12:21,Standard,41140.98,17084.06,3633.46,10523.11,2025-02-09 18:12:21
21046799,20126114,2024-09-18 06:57:50,Suite,89492.18,20264.08,7655.19,10152.68,2024-09-26 06:57:50
21046800,20065346,2025-08-16 11:33:36,Standard,24431.28,8008.41,11884.71,2346.19,2025-08-27 11:33:36
21046801,20014593,2023-02-04 16:00:06,Standard,25662.23,18397.26,21690.65,5839.27,2023-02-09 16:00:06
21046802,20100464,2024-05-21 17:31:34,Standard,43906.99,32396.37,19550.02,10962.26,2024-06-02 17:31:34
21046803,20042443,2024-07-18 00:55:58,Standard,68257.61,47563.7,17780.06,9098.55,2024-07-29 00:55:58
21046804,20057988,2024-11-03 12:51:42,Deluxe,56795.32,24262.81,12874.43,12899.3,2024-11-15 12:51:42
21046805,20105312,2025-10-27 01:14:25,Suite,106504.19,25908.0,2056.28,12712.77,2025-11-03 01:14:25
21046806,20030357,2024-09-19 21:59:21,Villa,83444.42,39895.57,12880.05,3247.11,2024-09-22 21:59:21
21046807,20036921,2023-08-20 22:40:58,Suite,10689.3,37468.49,3670.33,11075.53,2023-08-30 22:40:58
21046808,20019038,2024-01-26 02:53:25,Villa,64218.2,18815.9,10932.92,10493.4,2024-02-07 02:53:25
21046809,20033721,2023-10-07 14:36:03,Suite,85062.32,35832.73,26339.61,13482.86,2023-10-09 14:36:03
21046810,20020641,2023-09-08 04:28:50,Suite,122475.41,8897.71,9561.66,3397.96,2023-09-22 04:28:50
21046811,20001266,2025-08-25 09:44:50,Standard,38729.65,20956.06,7814.31,11547.85,2025-09-08 09:44:50
21046812,20041263,2023-05-15 13:18:32,Standard,116866.48,3347.4,19397.38,6378.99,2023-05-16 13:18:32
21046813,20106479,2024-09-01 16:08:23,Executive,25503.08,24862.24,12384.0,9906.73,2024-09-04 16:08:23
21046814,20112526,2025-06-29 07:34:39,Suite,97908.52,33755.02,20197.25,8803.09,2025-07-01 07:34:39
21046815,20011694,2024-08-23 17:11:04,Villa,118341.96,19744.6,15762.64,12138.18,2024-09-06 17:11:04
21046816,20077283,2025-08-17 07:44:36,Villa,112227.72,30966.46,25018.11,528.91,2025-08-31 07:44:36
21046817,20021504,2023-04-08 09:52:22,Suite,65552.33,21340.76,13893.18,11973.81,2023-04-19 09:52:22
21046818,20039911,2024-12-12 19:28:58,Deluxe,13600.08,47565.43,11704.34,7457.1,2024-12-25 19:28:58
21046819,20071098,2023-08-13 08:31:09,Suite,137198.97,23980.44,18929.4,8046.86,2023-08-24 08:31:09
21046820,20061807,2024-07-28 06:04:21,Deluxe,90016.07,25332.61,4180.05,7168.0,2024-07-29 06:04:21
21046821,20047378,2024-09-04 20:53:34,Executive,6589.11,13889.97,11351.67,5907.48,2024-09-12 20:53:34
21046822,20003025,2025-08-28 00:13:42,Standard,86809.21,2113.95,24559.62,5737.63,2025-09-09 00:13:42
21046823,20040799,2023-06-18 03:49:29,Standard,86869.03,801.54,740.02,9785.18,2023-06-24 03:49:29
21046824,20096644,2025-07-18 16:09:25,Standard,79753.46,19093.71,28740.9,7581.84,2025-07-20 16:09:25
21046825,20007203,2025-12-01 16:20:09,Executive,68824.37,7524.16,3389.59,1578.0,2025-12-06 16:20:09
21046826,20070180,2025-11-12 12:48:33,Villa,112438.13,17043.86,24035.05,3579.73,2025-11-24 12:48:33
21046827,20053157,2023-03-26 22:12:54,Deluxe,84954.63,40584.59,4113.69,4033.76,2023-03-27 22:12:54
21046828,20122373,2023-09-13 13:06:40,Standard,62048.0,30049.21,23194.03,5403.92,2023-09-25 13:06:40
21046829,20116453,2024-04-23 12:37:46,Suite,85244.75,12833.6,10300.83,10202.23,2024-04-28 12:37:46
21046830,20054496,2025-03-23 02:37:46,Standard,86911.77,43262.2,11994.06,1645.36,2025-04-04 02:37:46
